,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,best_month,worst_month,final_value,min_equity_value,valid_for_chart
classic_long_short equal top30 voladj3 mom18-1,0.932337344708813,0.026609550633699186,0.10498752180394252,0.25345441226235266,-0.3083884952156004,0.5647840531561462,0.0976191699978127,-0.20274042993214844,1.932337344708813,0.9520168077249264,True
classic_long_short scaled cap30 top30 voladj3 mom18-1,0.5972518759050784,0.018844510680480875,0.1413801604335182,0.13328963995158438,-0.34301690890055636,0.5514950166112956,0.11794674895443534,-0.2438979874535835,1.5972518759050784,0.8618509522889694,True
classic_long_short scaled cap25 top30 voladj3 mom18-1,0.6058705542725134,0.019063119373391668,0.140724338530096,0.13546426703803433,-0.34301690890055636,0.5514950166112956,0.11794674895443534,-0.2438979874535835,1.6058705542725134,0.8619566880370593,True
classic_long_short scaled cap20 top30 voladj3 mom18-1,0.6135933342906668,0.019258049202917515,0.13966534304243491,0.13788710057488127,-0.3403529279701887,0.5481727574750831,0.11794674895443534,-0.2438979874535835,1.6135933342906668,0.862996664848297,True
classic_long_short scaled cap15 top30 voladj3 mom18-1,0.6478558969855692,0.020112202856791717,0.13834999337838,0.1453719105123908,-0.3345417886096721,0.5481727574750831,0.11794674895443534,-0.2438979874535835,1.6478558969855692,0.8787437906642198,True
classic_long_short scaled cap10 top30 voladj3 mom18-1,0.7345588549492688,0.022199762457505656,0.13637610702257444,0.16278337123841577,-0.3371458636654069,0.5614617940199336,0.11794674895443534,-0.2438979874535835,1.7345588549492688,0.9196483843773189,True
classic_long_short equal top40 voladj3 mom18-1,-7.427199074225981,,0.8102090486966722,,-4.931519354399413,0.5614617940199336,0.08292528672431969,-4.033321683171207,-6.427199074225981,-7.5027069904452155,False
classic_long_short scaled cap30 top40 voladj3 mom18-1,-1.6986654344400478,,0.2915634364430569,,-1.4792222243358362,0.5614617940199336,0.1136936327048365,-1.3234967119912788,-0.6986654344400478,-0.8594350370919543,False
classic_long_short scaled cap25 top40 voladj3 mom18-1,-1.7077028469363023,,0.2913286736241138,,-1.4799621928268443,0.5614617940199336,0.1136936327048365,-1.3234967119912788,-0.7077028469363024,-0.8705520446911046,False
classic_long_short scaled cap20 top40 voladj3 mom18-1,-1.7139231395177854,,0.291073535851344,,-1.4797488184338266,0.5614617940199336,0.1136936327048365,-1.3234967119912788,-0.7139231395177854,-0.8781726755107002,False
classic_long_short scaled cap15 top40 voladj3 mom18-1,-1.7244095485296065,,0.29063524610877256,,-1.4845926119044277,0.5647840531561462,0.11221742564895444,-1.3234967119912788,-0.7244095485296065,-0.8908822835545022,False
classic_long_short scaled cap10 top40 voladj3 mom18-1,-1.7546412926017014,,0.28973558283713335,,-1.4855340629607223,0.5681063122923588,0.10805474314496658,-1.3234967119912788,-0.7546412926017014,-0.9257706953386218,False
directional_abs equal top10 voladj3 mom18-1,14.05593786594296,0.1141708876731311,0.27022626581586023,0.4225010745288926,-0.7144096772588717,0.5614617940199336,0.3106666266251521,-0.28518398573623016,15.05593786594296,0.9834378538119117,True
directional_abs scaled cap30 top10 voladj3 mom18-1,8.479088272682619,0.09380740662600418,0.27620660864425667,0.3396276688905169,-0.7588298089801876,0.5415282392026578,0.3541462091462367,-0.23724595110193628,9.479088272682619,0.8287290233694856,True
directional_abs scaled cap25 top10 voladj3 mom18-1,8.776835300976751,0.09515690098493423,0.27528200318313895,0.34567062098000095,-0.7508158438557035,0.5481727574750831,0.3541462091462367,-0.23724595110193628,9.776835300976751,0.8593638329390496,True
directional_abs scaled cap20 top10 voladj3 mom18-1,9.45046204288512,0.09806989862660376,0.27427613350857294,0.35755899491538673,-0.7468282984954326,0.5448504983388704,0.3556267231579896,-0.23724595110193628,10.45046204288512,0.9004735708019755,True
directional_abs scaled cap15 top10 voladj3 mom18-1,11.45432732093773,0.10577623889307075,0.27245248260097477,0.38823738320633056,-0.736925626444949,0.5647840531561462,0.3592958541285325,-0.24374190119698858,12.45432732093773,0.9386294153521703,True
directional_abs scaled cap10 top10 voladj3 mom18-1,14.055937865942953,0.1141708876731311,0.27022626581586023,0.4225010745288926,-0.714409677258872,0.5614617940199336,0.3106666266251521,-0.2851839857362301,15.055937865942953,0.9834378538119117,True
directional_abs equal top20 voladj3 mom18-1,4.204461995563442,0.06797192049435341,0.23881147753949725,0.2846258529727135,-0.7576213594372418,0.5714285714285714,0.19871928465922026,-0.23622778210844314,5.204461995563442,0.9875125550748255,True
directional_abs scaled cap30 top20 voladj3 mom18-1,5.035312754700178,0.0742967051035357,0.2519505284884276,0.2948860855711531,-0.758088070883336,0.5448504983388704,0.2793580163742693,-0.22005725186087338,6.035312754700178,0.8215101760568887,True
directional_abs scaled cap25 top20 voladj3 mom18-1,5.244379891400576,0.07575620501644242,0.25074250108283513,0.30212750008190936,-0.7522928610619795,0.5448504983388704,0.2793580163742693,-0.21384385317218418,6.244379891400576,0.8485427528873691,True
directional_abs scaled cap20 top20 voladj3 mom18-1,5.268089878196836,0.07591875248322943,0.24958832180835014,0.3041759002711862,-0.7477009002030421,0.5481727574750831,0.2793580163742693,-0.21271879441327382,6.268089878196836,0.8773087427981243,True
directional_abs scaled cap15 top20 voladj3 mom18-1,5.392375835904084,0.07676127311115333,0.2483674342911049,0.30906335740129065,-0.746040700094361,0.5481727574750831,0.27916989134489395,-0.2222254288622559,6.392375835904084,0.9185721703812143,True
directional_abs scaled cap10 top20 voladj3 mom18-1,6.116683521146765,0.08137878875928717,0.24634170162948352,0.33034921907654513,-0.7453980395545081,0.5514950166112956,0.27770743481520904,-0.23553375510708244,7.116683521146765,0.9646591387548056,True
directional_abs equal top25 voladj3 mom18-1,3.2324601201880023,0.05920603564843763,0.23127251908356555,0.2560011707532132,-0.7728033472373479,0.584717607973422,0.1883348993215898,-0.22518118017493716,4.232460120188002,0.9986941206972098,True
directional_abs scaled cap30 top25 voladj3 mom18-1,4.418853890703781,0.06969205074205265,0.24559759341755466,0.2837652021433498,-0.7578444612330507,0.5647840531561462,0.26685837036856697,-0.21881520547292074,5.418853890703781,0.8447373457886823,True
directional_abs scaled cap25 top25 voladj3 mom18-1,4.668366527867909,0.07161353345266863,0.24455947500215938,0.29282665679600556,-0.7518726588733732,0.5647840531561462,0.26685837036856697,-0.2125130891850921,5.668366527867909,0.8686186079727649,True
directional_abs scaled cap20 top25 voladj3 mom18-1,4.716521324785124,0.07197500120656297,0.24332644622890973,0.295796048156855,-0.7475732042896974,0.5714285714285714,0.26685837036856697,-0.21065718963345947,5.716521324785124,0.897831067529512,True
directional_abs scaled cap15 top25 voladj3 mom18-1,4.774440760162223,0.07240591290404597,0.24234621566163175,0.29877055313766665,-0.7418857756059299,0.5681063122923588,0.26685837036856697,-0.21666935705340742,5.774440760162223,0.93536368602717,True
directional_abs scaled cap10 top25 voladj3 mom18-1,5.155721976070691,0.07514310054882745,0.24047034846017712,0.3124838510444104,-0.7425806480327894,0.5813953488372093,0.26521413673913175,-0.22988497365476185,6.155721976070691,0.9847113377781993,True
directional_abs equal top30 voladj3 mom18-1,2.7493154211592676,0.05409998326584975,0.2262956665936705,0.2390676944026065,-0.7758346782973262,0.5614617940199336,0.1923218590945403,-0.20141793187232165,3.7493154211592676,0.9924600964254824,True
directional_abs scaled cap30 top30 voladj3 mom18-1,4.1657422487433475,0.06765402296529133,0.2415144427443663,0.28012412920953345,-0.7624871876470528,0.574750830564784,0.2532596922610813,-0.22047324079474567,5.1657422487433475,0.8341354840717171,True
directional_abs scaled cap25 top30 voladj3 mom18-1,4.415379336429727,0.06966469812429765,0.24056916093081424,0.2895828287164898,-0.7563197048808477,0.574750830564784,0.2532596922610813,-0.21428955560133306,5.415379336429727,0.853317634001886,True
directional_abs scaled cap20 top30 voladj3 mom18-1,4.51125734505397,0.07041336392852426,0.23936521469962987,0.29416707025238925,-0.7519534417981458,0.5780730897009967,0.2532596922610813,-0.20810587040792042,5.51125734505397,0.8814929781170827,True
directional_abs scaled cap15 top30 voladj3 mom18-1,4.5341531585522254,0.0705902961779501,0.2383926255865267,0.2961093951806354,-0.7466480841222152,0.5780730897009967,0.2532596922610813,-0.208012536281031,5.5341531585522254,0.9138051443770553,True
directional_abs scaled cap10 top30 voladj3 mom18-1,4.689769006078909,0.07177455095755492,0.23670206230790353,0.30322740012374766,-0.748424394556797,0.5780730897009967,0.2515578485302179,-0.22041883635828485,5.689769006078909,0.9619825312662899,True
directional_abs equal top40 voladj3 mom18-1,2.3572530952124477,0.04946863874921581,0.21682136282462777,0.22815389639086286,-0.7263925198788321,0.5780730897009967,0.17590138316411968,-0.22445904133310854,3.3572530952124477,0.9461181092839364,True
directional_abs scaled cap30 top40 voladj3 mom18-1,4.144053972185778,0.06747495641525525,0.23408748851792263,0.28824674416586393,-0.7383156051269126,0.5614617940199336,0.2315712159213312,-0.2267734730834319,5.144053972185778,0.8474996168764152,True
directional_abs scaled cap25 top40 voladj3 mom18-1,4.3814578086167835,0.06939677000501088,0.23321843473599974,0.29756125446758586,-0.731581253444691,0.5614617940199336,0.2315712159213312,-0.2210398044820683,5.3814578086167835,0.8599217360881962,True
directional_abs scaled cap20 top40 voladj3 mom18-1,4.561531111145385,0.0708009447547211,0.2321124082975379,0.3050286939591937,-0.725927846662096,0.5714285714285714,0.2315712159213312,-0.21530613588070469,5.561531111145385,0.8865964311611515,True
directional_abs scaled cap15 top40 voladj3 mom18-1,4.517844193891038,0.07046433740128077,0.23100524269810407,0.3050334987131402,-0.7227150543004535,0.5681063122923588,0.2315712159213312,-0.2095724672793411,5.517844193891038,0.9144889586948843,True
directional_abs scaled cap10 top40 voladj3 mom18-1,4.540554022125422,0.0706396345053848,0.22963622292707214,0.3076153822988916,-0.7225266660606946,0.5647840531561462,0.23023149254804803,-0.20383879867797747,5.540554022125422,0.9618322544105098,True
long_only equal top10 voladj6 mom18-1,86.66828395551792,0.19524109074401563,0.2863361218968399,0.6818597997718093,-0.6164644924871869,0.584717607973422,0.3601958664302417,-0.26668958973504114,87.66828395551792,0.9207848513797529,True
long_only scaled cap30 top10 voladj6 mom18-1,60.87598653804606,0.1787529955682583,0.32654989404348916,0.5473987247549141,-0.6989818682831064,0.5714285714285714,0.5115704901167764,-0.3543173760982273,61.87598653804606,0.8740289793825015,True
long_only scaled cap25 top10 voladj6 mom18-1,63.56903422156098,0.18075674961535304,0.3225043468166598,0.5604784909088723,-0.6847749542924386,0.5647840531561462,0.49882113426867586,-0.34756932466463003,64.56903422156098,0.8737417021917985,True
long_only scaled cap20 top10 voladj6 mom18-1,54.37644842091115,0.17354928408283565,0.31382417918051125,0.5530143806510535,-0.6667575814874771,0.5681063122923588,0.43305605534140945,-0.3403166894219575,55.37644842091115,0.8822255201369794,True
long_only scaled cap15 top10 voladj6 mom18-1,50.8142570264467,0.17044264585605773,0.3004021987430577,0.5673814857854688,-0.6351099596685078,0.5714285714285714,0.37184777022777404,-0.29379807218322834,51.8142570264467,0.9626711428504513,True
long_only scaled cap10 top10 voladj6 mom18-1,86.66828395551792,0.19524109074401563,0.2863361218968399,0.6818597997718093,-0.6164644924871869,0.584717607973422,0.3601958664302416,-0.2666895897350411,87.66828395551792,0.9207848513797529,True
long_only equal top20 voladj6 mom18-1,142.67355404100115,0.21901311700759174,0.2637245021893728,0.8304617704817008,-0.5506134851056638,0.6212624584717608,0.31407563327455246,-0.23343502017087653,143.67355404100115,0.9375011997762922,True
long_only scaled cap30 top20 voladj6 mom18-1,78.34494770962309,0.19049710411223408,0.2971687489254373,0.6410401659026123,-0.656768566187557,0.5581395348837209,0.39306768648636686,-0.31885469453780446,79.34494770962309,1.0024765232759434,True
long_only scaled cap25 top20 voladj6 mom18-1,81.39956446028043,0.1922913376387898,0.29611418975730014,0.649382381156387,-0.656454769805236,0.5614617940199336,0.39306768648636686,-0.31885469453780446,82.39956446028043,1.0018729582327146,True
long_only scaled cap20 top20 voladj6 mom18-1,84.72335832941899,0.1941725302582158,0.29438087700091675,0.6595962762133191,-0.6497604685046368,0.5581395348837209,0.39646273030654594,-0.3126477154725297,85.72335832941899,0.9906076061635553,True
long_only scaled cap15 top20 voladj6 mom18-1,85.54515887933198,0.19462684646406014,0.2895621489175161,0.6721418776302183,-0.6348325225676085,0.5681063122923588,0.3536843918547708,-0.3012040710791818,86.54515887933198,0.9737450078969904,True
long_only scaled cap10 top20 voladj6 mom18-1,86.58405130557266,0.19519528619378534,0.28048750266515576,0.6959143788549048,-0.6098304933117693,0.584717607973422,0.35394500799490963,-0.27128546827580446,87.58405130557266,0.9576203634665189,True
long_only equal top25 voladj6 mom18-1,170.82138705741062,0.2277390476698331,0.2590005127692285,0.8792996015137252,-0.5429080801141106,0.6146179401993356,0.307906715111257,-0.24212243147772644,171.82138705741062,0.922544885960493,True
long_only scaled cap30 top25 voladj6 mom18-1,90.63346847197371,0.19735085025724186,0.2870621780579612,0.6874846822119298,-0.6235921700554542,0.5880398671096345,0.34944084365309935,-0.2946099290216328,91.63346847197371,0.9921273129916325,True
long_only scaled cap25 top25 voladj6 mom18-1,92.4882716274475,0.19830781205702852,0.2866416155957423,0.6918318948380018,-0.623516324114798,0.5880398671096345,0.34944084365309935,-0.2946099290216328,93.4882716274475,0.9921273129916325,True
long_only scaled cap20 top25 voladj6 mom18-1,96.61819289884392,0.20037472141583756,0.28567802181552127,0.7014005492702237,-0.6233580061521888,0.5880398671096345,0.34944084365309935,-0.2946099290216328,97.61819289884392,0.9883993132928018,True
long_only scaled cap15 top25 voladj6 mom18-1,100.27863684624442,0.20213765213008372,0.28363845945051136,0.7126595332723286,-0.6111214708298057,0.5946843853820598,0.3459785916068555,-0.2840047466383762,101.27863684624442,0.9742138280282566,True
long_only scaled cap10 top25 voladj6 mom18-1,93.40771548686112,0.1987754492471574,0.276293557639989,0.7194357007272757,-0.5943231401101905,0.5880398671096345,0.33408663378966763,-0.26468743692721325,94.40771548686112,0.9576276181181357,True
long_only equal top30 voladj6 mom18-1,137.41553679580116,0.21720254242358839,0.2543963044529322,0.8537959813947481,-0.5557804696758555,0.6079734219269103,0.2983666085968816,-0.24757386069890883,138.41553679580116,0.9068723210514578,True
long_only scaled cap30 top30 voladj6 mom18-1,102.15368859169887,0.20301714765101964,0.28016026659499227,0.7246464679608086,-0.6077859521542486,0.5946843853820598,0.3384367986789763,-0.27549831624400056,103.15368859169887,0.9799927932591483,True
long_only scaled cap25 top30 voladj6 mom18-1,102.96099981684054,0.20339110006854155,0.2800519623635925,0.7262620063503721,-0.6077859521542485,0.5946843853820598,0.3384367986789763,-0.27549831624400056,103.96099981684054,0.9799927932591483,True
long_only scaled cap20 top30 voladj6 mom18-1,104.80539629305657,0.20423508238918653,0.2796906814408726,0.7302176866852905,-0.607799370471781,0.5946843853820598,0.3384367986789763,-0.27549831624400056,105.80539629305657,0.9796609081023849,True
long_only scaled cap15 top30 voladj6 mom18-1,108.4803009248359,0.20587538779115522,0.27860361293066693,0.7389544795400381,-0.6058451776418827,0.5946843853820598,0.34108364218202886,-0.27444124327323727,109.4803009248359,0.969661253245487,True
long_only scaled cap10 top30 voladj6 mom18-1,106.01623928897327,0.2047815082907749,0.2729327019618408,0.7503003737507636,-0.5905768970964619,0.5946843853820598,0.3257141570111147,-0.2591743377647545,107.01623928897327,0.9522220713716365,True
long_only equal top40 voladj6 mom18-1,112.48067506668356,0.20760192626527418,0.256047869002522,0.810793415598508,-0.5715166890691379,0.6079734219269103,0.4056463841107253,-0.2557190948404045,113.48067506668356,0.8948002977265122,True
long_only scaled cap30 top40 voladj6 mom18-1,112.8423908841604,0.20775514802850958,0.2703325743181125,0.7685168853681494,-0.5947533190694714,0.5946843853820598,0.32772263878741575,-0.25678790179543787,113.8423908841604,0.9588356291597788,True
long_only scaled cap25 top40 voladj6 mom18-1,112.32846765771724,0.2075373114324175,0.27023204123202593,0.7679966834659046,-0.5947533190694715,0.5946843853820598,0.32772263878741575,-0.25678790179543787,113.32846765771724,0.9588356291597788,True
long_only scaled cap20 top40 voladj6 mom18-1,113.11330304498398,0.20786959978984076,0.2701600875878867,0.7694311977975578,-0.5947533190694716,0.5946843853820598,0.32772263878741575,-0.25678790179543787,114.11330304498398,0.9588356291597788,True
long_only scaled cap15 top40 voladj6 mom18-1,115.65162584447755,0.2089294630235523,0.26982434628798857,0.7743165726066764,-0.5948171390236767,0.5946843853820598,0.32772263878741575,-0.25678790179543787,116.65162584447755,0.9572559743021433,True
long_only scaled cap10 top40 voladj6 mom18-1,118.01168140211,0.20989521119668852,0.26745272977307205,0.784793676904252,-0.5865929416178448,0.6013289036544851,0.32693144239865135,-0.2524475433703083,119.01168140211,0.945429397368436,True
classic_long_short equal top10 voladj6 mom18-1,0.6817875404941971,0.020941464069437865,0.1488461681857725,0.14069199311399916,-0.39318287677492025,0.53156146179402,0.12420972731217982,-0.2092639818984398,1.681787540494197,0.9465738623438912,True
classic_long_short scaled cap30 top10 voladj6 mom18-1,0.9374344685271412,0.026717374010705175,0.1798880452626074,0.14852223210109453,-0.501766944574179,0.5249169435215947,0.22599113105097202,-0.2515049632832278,1.9374344685271412,0.9462852427177605,True
classic_long_short scaled cap25 top10 voladj6 mom18-1,0.9059354518916516,0.026046643141714343,0.1801341623063973,0.14459579908785197,-0.5013019501868692,0.521594684385382,0.22599113105097202,-0.2515049632832278,1.9059354518916516,0.9471730649430425,True
classic_long_short scaled cap20 top10 voladj6 mom18-1,0.9135849218115091,0.026210501883890736,0.18000367008169876,0.14561093044377652,-0.5005153885763562,0.5182724252491694,0.22599113105097202,-0.2515049632832278,1.913584921811509,0.9504835463778054,True
classic_long_short scaled cap15 top10 voladj6 mom18-1,0.7600137418717199,0.02279363252205302,0.17977394102485525,0.12679052587995282,-0.5053149631918825,0.5282392026578073,0.230125153555857,-0.2515049632832278,1.7600137418717199,0.9348524825158226,True
classic_long_short scaled cap10 top10 voladj6 mom18-1,0.5325776908298796,0.01716699348374462,0.17180069288145622,0.0999238896876276,-0.507543560634397,0.5348837209302325,0.19205423971044844,-0.22628013964669372,1.5325776908298796,0.9315021534178006,True
classic_long_short equal top20 voladj6 mom18-1,1.061696623006367,0.029265066431454878,0.12197670831193742,0.23992339879031488,-0.32050606267261283,0.574750830564784,0.11058294726570692,-0.20352708253264662,2.061696623006367,0.9611041920981551,True
classic_long_short scaled cap30 top20 voladj6 mom18-1,1.0743217995399323,0.029515608797928694,0.14963125966308313,0.19725563270928442,-0.3913578988782017,0.5448504983388704,0.17027199611544558,-0.2273986077529295,2.0743217995399323,0.9544538098474008,True
classic_long_short scaled cap25 top20 voladj6 mom18-1,1.0612678194315297,0.029256531127573426,0.14961575606306246,0.19554445265271334,-0.3913578988782014,0.5448504983388704,0.17027199611544558,-0.2273986077529295,2.0612678194315297,0.9544538098474008,True
classic_long_short scaled cap20 top20 voladj6 mom18-1,1.0405097638828757,0.02884129127531554,0.14967833647881634,0.19268848087042567,-0.39139889697195496,0.5448504983388704,0.17027199611544558,-0.2273986077529295,2.0405097638828757,0.9544538098474008,True
classic_long_short scaled cap15 top20 voladj6 mom18-1,1.0478201255573611,0.028987987009973182,0.14963673460130408,0.19372239769338398,-0.3922968507689888,0.5481727574750831,0.17027199611544558,-0.2273986077529295,2.047820125557361,0.9562731187132377,True
classic_long_short scaled cap10 top20 voladj6 mom18-1,1.0211682930490658,0.028450722096535763,0.1490922892755442,0.1908262475194455,-0.38975109469459435,0.5581395348837209,0.1719695180255351,-0.2273986077529295,2.0211682930490658,0.9558877060617225,True
classic_long_short equal top25 voladj6 mom18-1,1.3896223081627017,0.03533976420832863,0.11326583734686813,0.3120072657045147,-0.3154002961930388,0.6013289036544851,0.10961815816048731,-0.19948729388963585,2.3896223081627017,0.9558103251158946,True
classic_long_short scaled cap30 top25 voladj6 mom18-1,1.0768055820720899,0.029564726224126092,0.14054310436930423,0.21036056060380628,-0.36810322281856356,0.5548172757475083,0.14695743927985494,-0.2205763233674797,2.07680558207209,0.9446458086264681,True
classic_long_short scaled cap25 top25 voladj6 mom18-1,1.07035217319523,0.029436991070269203,0.14048865318984796,0.20953287259783046,-0.36810322281856356,0.5548172757475083,0.14695743927985494,-0.2205763233674797,2.07035217319523,0.9446458086264681,True
classic_long_short scaled cap20 top25 voladj6 mom18-1,1.049647457077767,0.02902457719623941,0.14052952495239115,0.2065372184675954,-0.36810322281856334,0.5548172757475083,0.14695743927985494,-0.2205763233674797,2.049647457077767,0.9446458086264681,True
classic_long_short scaled cap15 top25 voladj6 mom18-1,1.040111359166791,0.028833282066065724,0.14062466641510374,0.2050371588505962,-0.3682807536751711,0.5581395348837209,0.14695743927985494,-0.2205763233674797,2.040111359166791,0.9459656419436411,True
classic_long_short scaled cap10 top25 voladj6 mom18-1,1.0828117036459064,0.02968326609437244,0.1403250244194386,0.2115322353741244,-0.36782786279658386,0.5581395348837209,0.14695743927985494,-0.2205763233674797,2.0828117036459064,0.9473848542585973,True
classic_long_short equal top30 voladj6 mom18-1,0.9328040459967735,0.026619434474759673,0.10431373342718907,0.25518628851818465,-0.30263174025714046,0.5780730897009967,0.1054631494397233,-0.19146826001375,1.9328040459967735,0.9516169960982042,True
classic_long_short scaled cap30 top30 voladj6 mom18-1,1.1130279824510865,0.03027469520444792,0.13229454467272833,0.2288431112510481,-0.3371201199396219,0.5548172757475083,0.13709550270768284,-0.21384209997144618,2.1130279824510865,0.9489337558943808,True
classic_long_short scaled cap25 top30 voladj6 mom18-1,1.1120231400971594,0.030255158125400916,0.13218070692688305,0.2288923915510365,-0.3371201199396219,0.5548172757475083,0.13709550270768284,-0.21384209997144618,2.1120231400971594,0.9489337558943808,True
classic_long_short scaled cap20 top30 voladj6 mom18-1,1.0919738546107358,0.029863464260933004,0.13218077725371705,0.22592895034662247,-0.3371201199396219,0.5548172757475083,0.13709550270768284,-0.21384209997144618,2.091973854610736,0.9489337558943808,True
classic_long_short scaled cap15 top30 voladj6 mom18-1,1.0745913873094093,0.029520942695175245,0.13225100843445,0.22321903662312906,-0.33712011993962143,0.5581395348837209,0.13709550270768284,-0.21384209997144618,2.0745913873094093,0.9494088231498025,True
classic_long_short scaled cap10 top30 voladj6 mom18-1,1.0942712740885403,0.029908530320517546,0.13230258135762768,0.22606157804035334,-0.33788538458927,0.5581395348837209,0.13709550270768284,-0.21384209997144618,2.0942712740885403,0.9520111890374209,True
classic_long_short equal top40 voladj6 mom18-1,0.9374569165147029,0.026717848267582056,0.08973086234572705,0.2977553939539772,-0.25820959900210383,0.5681063122923588,0.08995853059196013,-0.15705619601447693,1.9374569165147029,0.9659526376634816,True
classic_long_short scaled cap30 top40 voladj6 mom18-1,1.0297475296774503,0.028624406563375393,0.12207738804320539,0.23447754758026687,-0.30985136447630857,0.5581395348837209,0.113582380568701,-0.20353369657317597,2.0297475296774503,0.9601231804910608,True
classic_long_short scaled cap25 top40 voladj6 mom18-1,1.0255458437103346,0.028539432751757188,0.12189768422559619,0.2341261274409383,-0.30985136447630857,0.5548172757475083,0.113582380568701,-0.20353369657317597,2.0255458437103346,0.9601231804910608,True
classic_long_short scaled cap20 top40 voladj6 mom18-1,1.0192276093006596,0.028411335287471084,0.12179427999550217,0.23327314951507006,-0.30985136447630857,0.5548172757475083,0.113582380568701,-0.20353369657317597,2.0192276093006596,0.9601231804910608,True
classic_long_short scaled cap15 top40 voladj6 mom18-1,0.999122583134096,0.028001144917606746,0.1218104984423224,0.22987464361181778,-0.30985136447630857,0.5548172757475083,0.113582380568701,-0.20353369657317597,1.999122583134096,0.9601231804910608,True
classic_long_short scaled cap10 top40 voladj6 mom18-1,0.9997816124745422,0.02801465334996145,0.12191025739278735,0.22979734395687443,-0.31015444231092615,0.5581395348837209,0.113582380568701,-0.20353369657317597,1.9997816124745422,0.9620523356419074,True
directional_abs equal top10 voladj6 mom18-1,9.426129164287465,0.09796785435009081,0.2731251549213089,0.358692169449997,-0.8208676536850711,0.5614617940199336,0.28741420189490574,-0.26668958973504114,10.426129164287465,0.91301174719601,True
directional_abs scaled cap30 top10 voladj6 mom18-1,10.04831143647659,0.10050797058841332,0.28358548823426116,0.3544185960086463,-0.8271159710505392,0.5614617940199336,0.3651398051952394,-0.3016994461421341,11.04831143647659,0.9646971489083833,True
directional_abs scaled cap25 top10 voladj6 mom18-1,10.063822887247346,0.10056952680376807,0.28329949578305863,0.35499366677581695,-0.8274843106078862,0.5581395348837209,0.3651398051952394,-0.3016994461421341,11.063822887247346,0.9643261258862401,True
directional_abs scaled cap20 top10 voladj6 mom18-1,10.113736964622772,0.10076704686869231,0.28280703920768213,0.35631025009491735,-0.8278340420180503,0.5581395348837209,0.3651398051952394,-0.3016994461421341,11.113736964622772,0.9561238845232073,True
directional_abs scaled cap15 top10 voladj6 mom18-1,9.856602232722631,0.0997402575456523,0.28115634169618187,0.3547501612232237,-0.8282566805235422,0.5581395348837209,0.35753358313614464,-0.2925818336232883,10.856602232722631,0.9369260812403395,True
directional_abs scaled cap10 top10 voladj6 mom18-1,9.426129164287483,0.09796785435009103,0.2731251549213089,0.3586921694499978,-0.820867653685071,0.5614617940199336,0.28741420189490574,-0.2666895897350411,10.426129164287483,0.91301174719601,True
directional_abs equal top20 voladj6 mom18-1,6.88939074722971,0.08583173458510318,0.24736990539194537,0.3469772705338066,-0.7944588178247706,0.5714285714285714,0.20104152073509124,-0.23527932695253037,7.88939074722971,0.9855017616365137,True
directional_abs scaled cap30 top20 voladj6 mom18-1,9.022961838614899,0.09624296748726979,0.25769955828789376,0.3734696641573216,-0.7996764285793674,0.5647840531561462,0.2736167781523048,-0.2485402741202435,10.022961838614899,0.9943688138608593,True
directional_abs scaled cap25 top20 voladj6 mom18-1,8.931349221956287,0.09584173722788702,0.25759010355112577,0.372070727510945,-0.7998289547855747,0.5614617940199336,0.2736167781523048,-0.2485402741202435,9.931349221956287,0.9963339412239145,True
directional_abs scaled cap20 top20 voladj6 mom18-1,8.848837098054071,0.09547731046159091,0.25747944506512965,0.3708152720208009,-0.8002576389102103,0.5647840531561462,0.2736167781523048,-0.2485402741202435,9.848837098054071,0.9983501107717545,True
directional_abs scaled cap15 top20 voladj6 mom18-1,8.783985863096484,0.0951888222827646,0.2570637438085842,0.3702926786658972,-0.800780087873616,0.5647840531561462,0.2736167781523048,-0.2485402741202435,9.783985863096484,0.9984099251545211,True
directional_abs scaled cap10 top20 voladj6 mom18-1,8.624808402706366,0.09447286929191145,0.2557422339926068,0.369406600611155,-0.8000039288987335,0.5647840531561462,0.2688467427404718,-0.24035106465762368,9.624808402706366,0.98564844559178,True
directional_abs equal top25 voladj6 mom18-1,5.636594871453838,0.07837195237269312,0.23531951769034326,0.33304484533162565,-0.7510666061490622,0.5714285714285714,0.1931272190635433,-0.22972721908589655,6.636594871453838,0.9822948464380287,True
directional_abs scaled cap30 top25 voladj6 mom18-1,7.88556458288428,0.09099140713450526,0.2474659144565718,0.36769268743261,-0.7755765625987958,0.584717607973422,0.2522326941518923,-0.2161851708395114,8.88556458288428,0.9957433179181723,True
directional_abs scaled cap25 top25 voladj6 mom18-1,7.806027901137432,0.09060039367611816,0.24735012638269221,0.3662839999359617,-0.7756035026356551,0.5813953488372093,0.2522326941518923,-0.2161851708395114,8.806027901137432,0.9957433179181723,True
directional_abs scaled cap20 top25 voladj6 mom18-1,7.722514820528698,0.09018616526232814,0.247261538153277,0.3647399669835504,-0.7758240169409645,0.5813953488372093,0.2522326941518923,-0.2161851708395114,8.722514820528698,0.9957433179181723,True
directional_abs scaled cap15 top25 voladj6 mom18-1,7.633815384651568,0.08974202139894216,0.24693317750516772,0.3634263419182061,-0.7763760549582039,0.5813953488372093,0.2522326941518923,-0.2161851708395114,8.633815384651568,0.9957433179181723,True
